time,unique_id,collection_id,instance_index,priority,scheduling_class,machine_id,alloc_collection_id,alloc_instance_index,collection_type,avg_cpu_usage,avg_memory_usage,max_cpu_usage,max_memory_usage,random_sample_cpu_usage,assigned_memory,sample_rate,p0_cpu_usage,p10_cpu_usage,p20_cpu_usage,p30_cpu_usage,p40_cpu_usage,p50_cpu_usage,p60_cpu_usage,p70_cpu_usage,p80_cpu_usage,p90_cpu_usage,p91_cpu_usage,p92_cpu_usage,p93_cpu_usage,p94_cpu_usage,p95_cpu_usage,p96_cpu_usage,p97_cpu_usage,p98_cpu_usage,p99_cpu_usage,memory_limit,cpu_limit,abstract_usage,abstract_limit
300000000,113812204462-115,113812204462,115,200,3,90532216957,0,-1,0,0.02557373046875,0.006706237792968001,0.0531005859375,0.006744384765625001,0.02435302734375,0.008041381835937,1.0,0.018157958984375,0.0218505859375,0.02288818359375,0.02392578125,0.024627685546875003,0.025360107421875003,0.02618408203125,0.0267333984375,0.027557373046875003,0.029205322265625003,0.029449462890625003,0.029754638671875003,0.030029296875,0.03033447265625,0.0306396484375,0.030975341796875003,0.03167724609375,0.03271484375,0.0335693359375,0.008041381835937,0.03643798828125,0.0,0.0
600000000,113812204462-115,113812204462,115,200,3,90532216957,0,-1,0,0.02655029296875,0.006767272949218001,0.03955078125,0.006820678710937,0.029693603515625003,0.008041381835937,1.0,0.01885986328125,0.0230712890625,0.024139404296875003,0.025115966796875003,0.0257568359375,0.026336669921875003,0.027099609375,0.027923583984375003,0.02886962890625,0.030426025390625003,0.030670166015625003,0.030914306640625003,0.03125,0.03167724609375,0.03253173828125,0.03314208984375,0.03387451171875,0.03466796875,0.0362548828125,0.008041381835937,0.03643798828125,0.0,0.0
900000000,113812204462-115,113812204462,115,200,3,90532216957,0,-1,0,0.02593994140625,0.006820678710937,0.03424072265625,0.006866455078125001,0.0272216796875,0.008041381835937,1.0,0.019622802734375,0.0216064453125,0.022979736328125003,0.024017333984375003,0.024749755859375003,0.02557373046875,0.0267333984375,0.027618408203125003,0.028961181640625003,0.03070068359375,0.0308837890625,0.031097412109375003,0.03131103515625,0.03155517578125,0.03179931640625,0.0321044921875,0.03240966796875,0.0328369140625,0.0333251953125,0.008041381835937,0.03643798828125,0.0,0.0
1200000000,113812204462-115,113812204462,115,200,3,90532216957,0,-1,0,0.02618408203125,0.006889343261718001,0.05059814453125,0.006942749023437,0.025726318359375003,0.008041381835937,1.0,0.019073486328125,0.022491455078125003,0.023681640625,0.02435302734375,0.025177001953125003,0.02587890625,0.0267333984375,0.02752685546875,0.028656005859375003,0.029754638671875003,0.029937744140625003,0.0302734375,0.03057861328125,0.03082275390625,0.031097412109375003,0.0313720703125,0.0316162109375,0.0321044921875,0.032958984375,0.008041381835937,0.03643798828125,0.0,0.0
1500000000,113812204462-115,113812204462,115,200,3,90532216957,0,-1,0,0.026336669921875003,0.00677490234375,0.05059814453125,0.006942749023437,0.028045654296875003,0.008041381835937,1.0,0.018096923828125,0.022613525390625003,0.023651123046875003,0.024444580078125003,0.025299072265625003,0.0262451171875,0.0269775390625,0.0279541015625,0.0289306640625,0.030303955078125003,0.030517578125,0.030731201171875003,0.03094482421875,0.03118896484375,0.031494140625,0.031982421875,0.03271484375,0.03521728515625,0.03839111328125,0.008041381835937,0.03643798828125,0.0,0.0
1800000000,113812204462-115,113812204462,115,200,3,90532216957,0,-1,0,0.0272216796875,0.006729125976562,0.04180908203125,0.00677490234375,0.027923583984375003,0.008041381835937,1.0,0.020660400390625,0.0234375,0.024810791015625003,0.0255126953125,0.026123046875,0.02691650390625,0.027618408203125003,0.02862548828125,0.029571533203125003,0.030975341796875003,0.031158447265625003,0.03143310546875,0.03167724609375,0.031982421875,0.03228759765625,0.03277587890625,0.03387451171875,0.0345458984375,0.03692626953125,0.008041381835937,0.03643798828125,0.0,0.0
2100000000,113812204462-115,113812204462,115,200,3,90532216957,0,-1,0,0.027252197265625003,0.006790161132812,0.05767822265625,0.006828308105468001,0.0279541015625,0.008041381835937,1.0,0.0189208984375,0.023681640625,0.024749755859375003,0.025665283203125003,0.02642822265625,0.027099609375,0.027801513671875003,0.028839111328125003,0.02972412109375,0.03125,0.03143310546875,0.03167724609375,0.031982421875,0.0323486328125,0.03277587890625,0.033203125,0.0335693359375,0.03424072265625,0.0355224609375,0.008041381835937,0.03643798828125,0.0,0.0
2400000000,113812204462-115,113812204462,115,200,3,90532216957,0,-1,0,0.027862548828125003,0.006889343261718001,0.0609130859375,0.006965637207031,0.0252685546875,0.008041381835937,1.0,0.019866943359375,0.023284912109375003,0.024658203125,0.025543212890625003,0.026519775390625003,0.02734375,0.0283203125,0.0291748046875,0.030426025390625003,0.032958984375,0.03314208984375,0.03338623046875,0.03369140625,0.0341796875,0.03460693359375,0.03521728515625,0.03692626953125,0.037353515625,0.03802490234375,0.008041381835937,0.03643798828125,0.0,0.0
2700000000,113812204462-115,113812204462,115,200,3,90532216957,0,-1,0,0.027130126953125003,0.006866455078125001,0.07373046875,0.006935119628906,0.025665283203125003,0.008041381835937,0.9933333396911621,0.021514892578125,0.0233154296875,0.024505615234375003,0.025299072265625003,0.02593994140625,0.026519775390625003,0.027099609375,0.028167724609375003,0.029632568359375003,0.03228759765625,0.0325927734375,0.03289794921875,0.03314208984375,0.0333251953125,0.03424072265625,0.0345458984375,0.03497314453125,0.03631591796875,0.0399169921875,0.008041381835937,0.03643798828125,0.0,0.0
3000000000,113812204462-115,113812204462,115,200,3,90532216957,0,-1,0,0.02801513671875,0.006721496582031,0.0513916015625,0.006736755371093001,0.029083251953125003,0.008041381835937,1.0,0.0223388671875,0.024566650390625003,0.02545166015625,0.02606201171875,0.02679443359375,0.027618408203125003,0.028472900390625003,0.0294189453125,0.03021240234375,0.0316162109375,0.03173828125,0.031982421875,0.03216552734375,0.03253173828125,0.0330810546875,0.0335693359375,0.0340576171875,0.03485107421875,0.0362548828125,0.008041381835937,0.03643798828125,0.0,0.0
