time,unique_id,collection_id,instance_index,priority,scheduling_class,machine_id,alloc_collection_id,alloc_instance_index,collection_type,avg_cpu_usage,avg_memory_usage,max_cpu_usage,max_memory_usage,random_sample_cpu_usage,assigned_memory,sample_rate,p0_cpu_usage,p10_cpu_usage,p20_cpu_usage,p30_cpu_usage,p40_cpu_usage,p50_cpu_usage,p60_cpu_usage,p70_cpu_usage,p80_cpu_usage,p90_cpu_usage,p91_cpu_usage,p92_cpu_usage,p93_cpu_usage,p94_cpu_usage,p95_cpu_usage,p96_cpu_usage,p97_cpu_usage,p98_cpu_usage,p99_cpu_usage,memory_limit,cpu_limit,abstract_usage,abstract_limit
300000000,113812204462-159,113812204462,159,200,3,250621698442,0,-1,0,0.0240478515625,0.007148742675781,0.13232421875,0.007171630859375001,0.02325439453125,0.011276245117187,0.996666669845581,0.01837158203125,0.020904541015625,0.021728515625,0.02252197265625,0.023162841796875003,0.023681640625,0.024444580078125003,0.025299072265625003,0.02606201171875,0.027252197265625003,0.02752685546875,0.02777099609375,0.0279541015625,0.028167724609375003,0.028472900390625003,0.029144287109375003,0.0296630859375,0.0301513671875,0.0311279296875,0.008041381835937,0.03643798828125,0.0,0.0
600000000,113812204462-159,113812204462,159,200,3,250621698442,0,-1,0,0.02459716796875,0.007217407226562,0.05859375,0.007255554199218001,0.0242919921875,0.011276245117187,1.0,0.01800537109375,0.02105712890625,0.021881103515625,0.022857666015625003,0.023406982421875003,0.024139404296875003,0.024749755859375003,0.025726318359375003,0.026702880859375003,0.029449462890625003,0.029876708984375003,0.03021240234375,0.030548095703125003,0.03082275390625,0.031158447265625003,0.03173828125,0.032958984375,0.0343017578125,0.0355224609375,0.008041381835937,0.03643798828125,0.0,0.0
900000000,113812204462-159,113812204462,159,200,3,250621698442,0,-1,0,0.025543212890625003,0.00714111328125,0.08984375,0.007270812988281,0.02496337890625,0.011276245117187,1.0,0.016876220703125,0.02197265625,0.02294921875,0.023834228515625003,0.02471923828125,0.0252685546875,0.025848388671875003,0.026611328125,0.027313232421875003,0.02862548828125,0.028778076171875003,0.028961181640625003,0.0291748046875,0.0294189453125,0.029754638671875003,0.030181884765625003,0.0311279296875,0.03240966796875,0.034912109375,0.008041381835937,0.03643798828125,0.0,0.0
1200000000,113812204462-159,113812204462,159,200,3,250621698442,0,-1,0,0.02593994140625,0.007080078125,0.0787353515625,0.007125854492187,0.03155517578125,0.011276245117187,1.0,0.019500732421875,0.022430419921875003,0.023529052734375003,0.02410888671875,0.0247802734375,0.02545166015625,0.02618408203125,0.02716064453125,0.028350830078125003,0.030120849609375003,0.03033447265625,0.03057861328125,0.031005859375,0.03131103515625,0.0316162109375,0.03192138671875,0.0322265625,0.03277587890625,0.03338623046875,0.008041381835937,0.03643798828125,0.0,0.0
1500000000,113812204462-159,113812204462,159,200,3,250621698442,0,-1,0,0.025909423828125003,0.007133483886718001,0.0731201171875,0.007194519042968001,0.02301025390625,0.011276245117187,1.0,0.019073486328125,0.0224609375,0.02349853515625,0.024322509765625003,0.025177001953125003,0.025848388671875003,0.0263671875,0.027069091796875003,0.0279541015625,0.02960205078125,0.02972412109375,0.02984619140625,0.03009033203125,0.030792236328125003,0.0313720703125,0.031982421875,0.03253173828125,0.032958984375,0.0362548828125,0.008041381835937,0.03643798828125,0.0,0.0
1800000000,113812204462-159,113812204462,159,200,3,250621698442,0,-1,0,0.026702880859375003,0.0072021484375,0.05633544921875,0.007247924804687,0.027801513671875003,0.011276245117187,1.0,0.018768310546875,0.02276611328125,0.0240478515625,0.02484130859375,0.02569580078125,0.0264892578125,0.02734375,0.0283203125,0.02935791015625,0.030517578125,0.030731201171875003,0.03094482421875,0.031158447265625003,0.0313720703125,0.0316162109375,0.0318603515625,0.03216552734375,0.03265380859375,0.0333251953125,0.008041381835937,0.03643798828125,0.0,0.0
2100000000,113812204462-159,113812204462,159,200,3,250621698442,0,-1,0,0.02734375,0.007110595703125001,0.064208984375,0.007270812988281,0.026153564453125003,0.011276245117187,1.0,0.01727294921875,0.02435302734375,0.025421142578125003,0.0260009765625,0.02655029296875,0.027099609375,0.0277099609375,0.028350830078125003,0.0291748046875,0.029998779296875003,0.03021240234375,0.03045654296875,0.030670166015625003,0.030853271484375003,0.031036376953125003,0.03143310546875,0.03192138671875,0.032958984375,0.03558349609375,0.008041381835937,0.03643798828125,0.0,0.0
2400000000,113812204462-159,113812204462,159,200,3,250621698442,0,-1,0,0.02874755859375,0.007087707519531,0.109375,0.007171630859375001,0.0283203125,0.011276245117187,1.0,0.022430419921875003,0.025360107421875003,0.026702880859375003,0.027374267578125003,0.0279541015625,0.02850341796875,0.02923583984375,0.030029296875,0.0313720703125,0.03326416015625,0.03350830078125,0.03387451171875,0.03424072265625,0.03448486328125,0.03466796875,0.03497314453125,0.03546142578125,0.03656005859375,0.0372314453125,0.008041381835937,0.03643798828125,0.0,0.0
2700000000,113812204462-159,113812204462,159,200,3,250621698442,0,-1,0,0.028045654296875003,0.007125854492187,0.0731201171875,0.007156372070312,0.025634765625,0.011276245117187,1.0,0.022216796875,0.024810791015625003,0.0257568359375,0.026458740234375003,0.027069091796875003,0.027679443359375003,0.02838134765625,0.029083251953125003,0.029998779296875003,0.0313720703125,0.03173828125,0.031982421875,0.0322265625,0.032470703125,0.03277587890625,0.03314208984375,0.03363037109375,0.03424072265625,0.03521728515625,0.008041381835937,0.03643798828125,0.0,0.0
3000000000,113812204462-159,113812204462,159,200,3,250621698442,0,-1,0,0.02886962890625,0.007164001464843001,0.0625,0.0072021484375,0.029327392578125003,0.011276245117187,1.0,0.022369384765625003,0.025177001953125003,0.0263671875,0.027130126953125003,0.02777099609375,0.02850341796875,0.02923583984375,0.030181884765625003,0.0311279296875,0.032958984375,0.03326416015625,0.0335693359375,0.033935546875,0.03424072265625,0.034423828125,0.03460693359375,0.03472900390625,0.035888671875,0.03692626953125,0.008041381835937,0.03643798828125,0.0,0.0
